Respondent_ID,Age,Gender,Education,Employment,Monthly_Income,Location,Beer_Consumption_per_week,Satisfaction,Favorite_Flavor,Feedback,Preferred_Drinking_Time,Preferred_Snack_with_Beer,Willing_to_Recommend,Age_group
3543,23,Prefer not to say,Doctorate,Unemployed,,Manila,7,3,Lager,Too bitter for my taste,Afternoon,Burger,3,Less than 25
1327,57,Female,Master's,Employed Full-time,40000,Baguio,3,5,Pilsner,nan,Evening,Nuts,2,45-60
476,40,Prefer not to say,Bachelor's,Self-employed,10000,Makati,2,4,Pilsner,Smooth and refreshing,Night,Burger,4,25-45
4488,64,Non-binary,No formal education,Self-employed,,Davao,1,4,Pilsner,Perfect for weekends,nan,Nuts,4,Greater than 60
1652,57,Prefer not to say,No formal education,Employed Part-time,15000,Manila,1,5,IPA,Perfect for weekends,Night,nan,4,45-60
4879,30,Female,Secondary,Retired,40000,Baguio,4,2,nan,,nan,nan,,25-45
4501,23,Female,Bachelor's,Self-employed,15000,Makati,6,2,Pilsner,"Strong flavor, love it",Afternoon,Nuts,2,Less than 25
2529,52,Female,No formal education,Employed Part-time,60000,Davao,2,4,Stout,,Morning,Chips,4,45-60
3078,19,Female,Doctorate,Employed Part-time,45000,Cebu,4,1,Ale,nan,Evening,Chips,5,Less than 25
4330,18,Non-binary,Doctorate,Employed Part-time,25000,Quezon City,7,1,nan,nan,nan,Sausages,2,Less than 25
2847,39,Female,Doctorate,Self-employed,40000,Quezon City,7,1,nan,Could be creamier,Night,Sausages,2,25-45
1374,38,Female,Bachelor's,Employed Part-time,10000,Makati,6,5,Stout,"Strong flavor, love it",Evening,Sausages,2,25-45
740,45,Prefer not to say,Primary,Student,20000,Manila,3,5,Pilsner,Light but not distinctive,Morning,Sausages,,25-45
4002,51,Non-binary,No formal education,Employed Part-time,15000,Quezon City,4,2,nan,,Evening,Pizza,4,45-60
2689,49,Prefer not to say,No formal education,Retired,60000,Manila,3,5,IPA,"Strong flavor, love it",nan,Pizza,5,45-60
868,53,Female,Vocational,Student,35000,Quezon City,0,5,IPA,Too bitter for my taste,Afternoon,Chips,3,45-60
1141,57,Female,Secondary,Unemployed,100000,Baguio,2,1,Lager,Could be creamier,Night,Pizza,4,45-60
998,27,Female,Secondary,Retired,20000,Cebu,5,2,nan,Light but not distinctive,nan,Burger,3,25-45
1338,46,Prefer not to say,Primary,Retired,60000,Baguio,1,3,Pilsner,Affordable,nan,Chips,3,45-60
542,52,Female,Primary,Student,35000,Makati,5,1,Pilsner,"Strong flavor, love it",Afternoon,Sausages,5,45-60
1100,53,Male,Primary,Self-employed,50000,Baguio,1,2,nan,Affordable,nan,Pizza,5,45-60
1133,29,Non-binary,Doctorate,Employed Part-time,100000,Baguio,3,3,Pilsner,Too bitter for my taste,Night,Pizza,2,25-45
4741,50,Female,Doctorate,Employed Full-time,50000,Cebu,6,1,Ale,Light but not distinctive,Morning,Sausages,2,45-60
2992,45,Non-binary,No formal education,Retired,50000,Baguio,1,4,IPA,Could be creamier,Afternoon,Sausages,5,25-45
2259,64,Female,Secondary,Unemployed,25000,Baguio,1,2,Ale,Too bitter for my taste,Afternoon,Burger,1,Greater than 60
4249,53,Non-binary,Bachelor's,Unemployed,50000,Makati,3,5,Pilsner,Could be creamier,Night,Sausages,5,45-60
60,53,Female,Doctorate,Self-employed,20000,Baguio,3,2,IPA,nan,Night,Burger,,45-60
3183,26,Non-binary,Doctorate,Employed Full-time,35000,Baguio,7,3,Stout,"Strong flavor, love it",Evening,Burger,2,25-45
1939,27,Male,Bachelor's,Retired,,Quezon City,3,1,Lager,Perfect for weekends,Night,Sausages,4,25-45
4826,20,Prefer not to say,Vocational,Employed Part-time,15000,Manila,3,1,nan,,Morning,Pizza,3,Less than 25
2639,22,Female,Secondary,Employed Full-time,40000,Baguio,2,2,nan,Smooth and refreshing,Afternoon,nan,2,Less than 25
2660,49,Non-binary,No formal education,Employed Full-time,15000,Cebu,4,4,Lager,Smooth and refreshing,Night,Nuts,1,45-60
1079,47,Male,Vocational,Unemployed,100000,Quezon City,1,2,Ale,Smooth and refreshing,Morning,Nuts,4,45-60
3307,46,Prefer not to say,Doctorate,Employed Part-time,60000,Makati,7,2,Stout,Smooth and refreshing,nan,Pizza,4,45-60
4480,37,Prefer not to say,No formal education,Student,40000,Baguio,0,4,Ale,Could be creamier,nan,nan,,25-45
2743,44,Prefer not to say,Doctorate,Employed Full-time,40000,Quezon City,7,1,nan,"Strong flavor, love it",Night,nan,2,25-45
941,23,Female,Doctorate,Employed Part-time,60000,Cebu,1,2,nan,Too bitter for my taste,Afternoon,Burger,3,Less than 25
1081,44,Non-binary,Vocational,Retired,10000,Davao,4,1,Pilsner,nan,Afternoon,Pizza,,25-45
188,44,Prefer not to say,Primary,Unemployed,20000,Davao,6,5,Ale,Could be creamier,Afternoon,Sausages,1,25-45
4452,45,Female,Doctorate,Unemployed,35000,Davao,3,1,Pilsner,Perfect for weekends,Evening,Burger,,25-45
2086,25,Female,Bachelor's,Self-employed,25000,Davao,7,2,nan,Affordable,nan,Sausages,,25-45
2250,59,Male,No formal education,Student,50000,Cebu,6,5,Lager,"Strong flavor, love it",Evening,Chips,,45-60
4309,27,Prefer not to say,Master's,Employed Full-time,,Cebu,0,2,Lager,Smooth and refreshing,Night,Burger,5,25-45
2024,29,Male,Doctorate,Retired,40000,Manila,4,4,IPA,Light but not distinctive,nan,Burger,2,25-45
2955,23,Prefer not to say,Vocational,Retired,30000,Quezon City,2,2,Ale,Light but not distinctive,nan,Pizza,3,Less than 25
1493,54,Female,Doctorate,Employed Full-time,35000,Quezon City,0,2,Pilsner,,Night,Nuts,5,45-60
3989,50,Female,No formal education,Employed Full-time,25000,Baguio,2,5,IPA,Smooth and refreshing,nan,Burger,3,45-60
227,51,Prefer not to say,Bachelor's,Student,25000,Davao,1,3,Ale,,Afternoon,Pizza,5,45-60
3650,64,Female,Doctorate,Self-employed,20000,Quezon City,7,2,nan,,Evening,Burger,4,Greater than 60
2584,38,Male,Vocational,Student,50000,Manila,7,2,Stout,Smooth and refreshing,Night,Burger,3,25-45
1930,23,Prefer not to say,No formal education,Unemployed,35000,Baguio,0,4,Ale,nan,nan,Burger,,Less than 25
3378,30,Non-binary,Doctorate,Unemployed,25000,Makati,6,4,Lager,Affordable,nan,Sausages,2,25-45
4717,60,Male,Vocational,Unemployed,60000,Quezon City,6,3,Ale,nan,Night,Pizza,5,45-60
1405,60,Prefer not to say,Primary,Unemployed,20000,Manila,2,3,nan,Smooth and refreshing,Afternoon,nan,5,45-60
2180,38,Male,Bachelor's,Employed Full-time,100000,Manila,3,2,IPA,Could be creamier,nan,Chips,,25-45
698,58,Prefer not to say,Master's,Self-employed,30000,Makati,2,1,Pilsner,Could be creamier,Night,Sausages,1,45-60
1125,55,Female,Vocational,Employed Part-time,40000,Cebu,2,4,Stout,Light but not distinctive,nan,Nuts,4,45-60
3540,60,Female,Master's,Self-employed,,Baguio,4,2,Stout,"Strong flavor, love it",Morning,Nuts,2,45-60
3907,24,Non-binary,Master's,Student,35000,Quezon City,4,2,nan,Could be creamier,Evening,Pizza,4,Less than 25
1779,22,Male,Secondary,Self-employed,45000,Davao,0,2,nan,,Night,Burger,4,Less than 25
2635,41,Prefer not to say,Secondary,Employed Part-time,45000,Manila,4,4,Lager,,Afternoon,Nuts,2,25-45
3151,38,Non-binary,Primary,Unemployed,50000,Baguio,4,3,Ale,,Afternoon,Pizza,,25-45
1038,54,Female,Master's,Student,35000,Baguio,6,4,Lager,Perfect for weekends,nan,Pizza,,45-60
4386,27,Male,Vocational,Employed Full-time,,Cebu,4,3,Lager,Smooth and refreshing,Evening,Sausages,5,25-45
2257,62,Male,Vocational,Employed Part-time,25000,Cebu,2,5,Ale,Light but not distinctive,Afternoon,Chips,,Greater than 60
314,63,Non-binary,Primary,Employed Full-time,100000,Cebu,7,2,Ale,Could be creamier,Evening,Nuts,,Greater than 60
2650,45,Female,Vocational,Employed Part-time,,Baguio,6,1,Ale,nan,Night,Pizza,3,25-45
2282,56,Male,Vocational,Employed Part-time,10000,Makati,4,4,Ale,nan,nan,Chips,3,45-60
2878,26,Female,Master's,Employed Full-time,100000,Quezon City,6,4,Pilsner,nan,Night,Nuts,4,25-45
2548,56,Female,Primary,Employed Full-time,60000,Baguio,2,3,Ale,Could be creamier,nan,Pizza,5,45-60
1417,57,Male,Bachelor's,Employed Full-time,35000,Davao,4,2,Ale,Perfect for weekends,Evening,Burger,4,45-60
1037,38,Female,No formal education,Retired,60000,Manila,3,2,nan,Too bitter for my taste,nan,nan,,25-45
2160,38,Non-binary,Secondary,Employed Full-time,40000,Quezon City,3,5,Ale,Could be creamier,Afternoon,Pizza,3,25-45
4374,18,Prefer not to say,Doctorate,Self-employed,50000,Quezon City,6,5,Stout,"Strong flavor, love it",nan,nan,4,Less than 25
1755,32,Prefer not to say,No formal education,Employed Part-time,25000,Davao,3,4,Lager,Light but not distinctive,nan,Pizza,,25-45
3443,45,Female,Bachelor's,Unemployed,15000,Manila,5,2,Lager,nan,Evening,Sausages,3,25-45
3102,26,Non-binary,Doctorate,Student,30000,Makati,2,4,Lager,,Evening,nan,2,25-45
4020,39,Male,No formal education,Retired,50000,Quezon City,0,3,Lager,Affordable,nan,nan,5,25-45
2521,19,Female,Secondary,Self-employed,20000,Cebu,0,3,Lager,nan,Evening,Burger,3,Less than 25
3545,47,Female,Doctorate,Retired,45000,Makati,5,1,Stout,Too bitter for my taste,Night,Burger,1,45-60
3698,24,Female,Primary,Self-employed,30000,Quezon City,2,4,Pilsner,Light but not distinctive,Night,Burger,3,Less than 25
3795,48,Non-binary,Secondary,Unemployed,35000,Quezon City,3,4,Lager,Could be creamier,Afternoon,Sausages,1,45-60
1507,50,Male,No formal education,Unemployed,40000,Davao,3,2,Stout,Light but not distinctive,Afternoon,Burger,,45-60
1924,62,Male,Secondary,Retired,50000,Baguio,4,5,IPA,Too bitter for my taste,Morning,Pizza,5,Greater than 60
449,22,Male,Secondary,Self-employed,10000,Quezon City,6,1,Pilsner,"Strong flavor, love it",Night,Chips,4,Less than 25
4202,39,Non-binary,Doctorate,Employed Part-time,50000,Quezon City,2,1,nan,Light but not distinctive,Evening,Chips,2,25-45
4667,22,Male,No formal education,Retired,,Baguio,0,4,IPA,nan,nan,nan,2,Less than 25
4430,37,Non-binary,Bachelor's,Employed Part-time,45000,Davao,5,1,Ale,Perfect for weekends,nan,nan,,25-45
362,49,Female,Secondary,Student,100000,Cebu,4,3,Pilsner,Light but not distinctive,Night,nan,,45-60
2184,23,Female,Vocational,Retired,,Davao,4,4,nan,,nan,nan,2,Less than 25
1135,30,Prefer not to say,Vocational,Retired,50000,Cebu,0,5,nan,Light but not distinctive,Morning,Nuts,,25-45
4196,28,Male,Bachelor's,Employed Full-time,,Makati,7,3,IPA,Smooth and refreshing,Evening,nan,,25-45
2156,18,Non-binary,Primary,Employed Part-time,50000,Baguio,7,1,Lager,Light but not distinctive,nan,Burger,4,Less than 25
1831,35,Male,Master's,Employed Part-time,10000,Baguio,7,4,nan,Perfect for weekends,Afternoon,Sausages,1,25-45
1054,49,Male,Vocational,Retired,50000,Makati,3,2,Ale,Light but not distinctive,Morning,Nuts,3,45-60
2461,38,Male,Primary,Self-employed,50000,Makati,7,4,Stout,nan,Morning,Nuts,3,25-45
23,19,Male,No formal education,Unemployed,40000,Manila,4,2,Pilsner,Too bitter for my taste,Evening,Sausages,2,Less than 25
2067,60,Prefer not to say,Doctorate,Employed Full-time,50000,Quezon City,6,4,nan,Light but not distinctive,nan,Nuts,3,45-60
1654,50,Non-binary,Master's,Employed Full-time,50000,Davao,7,4,nan,Affordable,Evening,nan,1,45-60
2851,47,Non-binary,No formal education,Employed Full-time,20000,Makati,0,3,nan,"Strong flavor, love it",Afternoon,Sausages,3,45-60
3548,54,Prefer not to say,Master's,Unemployed,25000,Baguio,5,3,IPA,Could be creamier,Morning,Pizza,2,45-60
3086,57,Male,Secondary,Employed Part-time,30000,Davao,5,4,Stout,Perfect for weekends,Morning,Chips,1,45-60
4275,64,Non-binary,Master's,Employed Part-time,60000,Quezon City,5,1,IPA,Could be creamier,Morning,Sausages,3,Greater than 60
2469,37,Prefer not to say,Secondary,Unemployed,20000,Cebu,1,1,nan,Affordable,Afternoon,nan,3,25-45
2326,43,Non-binary,Doctorate,Self-employed,60000,Manila,3,4,IPA,nan,Afternoon,Chips,2,25-45
461,22,Female,Vocational,Employed Full-time,15000,Baguio,1,5,IPA,Too bitter for my taste,Morning,Pizza,4,Less than 25
1068,56,Prefer not to say,No formal education,Self-employed,45000,Manila,2,3,Ale,Affordable,Evening,Nuts,1,45-60
88,42,Non-binary,Secondary,Employed Part-time,50000,Quezon City,6,1,Ale,Affordable,Night,Pizza,2,25-45
1431,54,Female,Master's,Unemployed,15000,Baguio,4,3,Stout,,Afternoon,Nuts,1,45-60
2916,61,Prefer not to say,Secondary,Employed Full-time,30000,Davao,0,1,Stout,Affordable,Evening,Sausages,4,Greater than 60
283,53,Non-binary,Primary,Unemployed,60000,Cebu,5,5,Pilsner,Light but not distinctive,Morning,nan,2,45-60
463,47,Non-binary,No formal education,Student,35000,Makati,5,3,nan,"Strong flavor, love it",Evening,Nuts,5,45-60
213,18,Non-binary,Master's,Student,15000,Manila,3,5,IPA,Affordable,Morning,Burger,4,Less than 25
2589,57,Male,Doctorate,Unemployed,10000,Cebu,6,4,Ale,,nan,Burger,3,45-60
2754,20,Male,Doctorate,Employed Part-time,,Manila,1,5,Lager,Perfect for weekends,Morning,Burger,1,Less than 25
2582,52,Non-binary,Bachelor's,Unemployed,35000,Makati,0,3,Pilsner,Perfect for weekends,Evening,Sausages,5,45-60
1369,24,Female,Master's,Employed Full-time,40000,Davao,5,1,Ale,Could be creamier,Night,nan,3,Less than 25
235,33,Female,Primary,Retired,25000,Davao,5,4,nan,nan,Night,Burger,2,25-45
3054,60,Female,Bachelor's,Self-employed,35000,Manila,3,4,nan,Could be creamier,Night,Pizza,3,45-60
598,35,Prefer not to say,Primary,Retired,30000,Cebu,3,4,IPA,Light but not distinctive,Afternoon,Nuts,4,25-45
4646,62,Male,Doctorate,Retired,20000,Makati,0,2,nan,Smooth and refreshing,Afternoon,Pizza,,Greater than 60
2251,53,Prefer not to say,Vocational,Retired,60000,Makati,6,4,nan,Perfect for weekends,Night,Chips,,45-60
4273,20,Female,Vocational,Employed Full-time,10000,Makati,1,1,IPA,Affordable,nan,nan,1,Less than 25
2284,42,Male,No formal education,Employed Full-time,50000,Manila,3,3,nan,Smooth and refreshing,Afternoon,nan,3,25-45
663,38,Female,Master's,Self-employed,,Makati,0,3,Ale,Smooth and refreshing,Afternoon,Burger,1,25-45
2286,36,Prefer not to say,Doctorate,Student,40000,Baguio,0,2,IPA,Could be creamier,Evening,Nuts,5,25-45
4954,30,Female,Doctorate,Student,30000,Cebu,1,1,Stout,Perfect for weekends,Night,nan,,25-45
3529,62,Female,Primary,Employed Full-time,30000,Quezon City,0,2,IPA,"Strong flavor, love it",Afternoon,Nuts,3,Greater than 60
2963,24,Prefer not to say,Vocational,Retired,15000,Makati,6,1,nan,Perfect for weekends,Afternoon,Sausages,2,Less than 25
2758,47,Male,Bachelor's,Retired,45000,Makati,2,5,nan,Too bitter for my taste,Evening,Nuts,4,45-60
3796,31,Male,Vocational,Retired,25000,Quezon City,7,2,nan,"Strong flavor, love it",Afternoon,nan,4,25-45
780,64,Non-binary,Bachelor's,Self-employed,,Davao,0,1,IPA,Perfect for weekends,Night,Sausages,,Greater than 60
4064,23,Male,Vocational,Employed Part-time,30000,Makati,0,1,nan,Smooth and refreshing,Night,Pizza,2,Less than 25
3735,62,Male,Master's,Employed Part-time,20000,Baguio,5,1,Pilsner,Affordable,Afternoon,Burger,5,Greater than 60
3823,60,Non-binary,Master's,Employed Full-time,10000,Davao,1,4,Lager,Light but not distinctive,Morning,Burger,2,45-60
3632,61,Male,No formal education,Self-employed,,Makati,0,3,nan,,Evening,Nuts,,Greater than 60
4320,53,Female,Doctorate,Retired,,Cebu,3,2,Pilsner,nan,Evening,nan,5,45-60
686,55,Prefer not to say,No formal education,Employed Full-time,45000,Baguio,6,5,Ale,Affordable,Night,Nuts,,45-60
3504,54,Non-binary,Vocational,Retired,60000,Makati,2,1,IPA,Light but not distinctive,nan,Pizza,5,45-60
4168,42,Non-binary,Doctorate,Employed Full-time,10000,Makati,3,2,Stout,nan,Night,nan,,25-45
4710,61,Female,Vocational,Student,35000,Makati,4,5,Stout,nan,nan,Nuts,1,Greater than 60
2172,25,Prefer not to say,Vocational,Retired,60000,Makati,2,5,nan,nan,Evening,nan,5,25-45
3163,39,Non-binary,Bachelor's,Self-employed,40000,Makati,6,5,Stout,"Strong flavor, love it",Night,nan,,25-45
1851,29,Prefer not to say,Bachelor's,Self-employed,35000,Quezon City,4,4,Stout,Too bitter for my taste,Evening,Nuts,1,25-45
488,21,Male,Vocational,Employed Part-time,30000,Makati,7,3,IPA,Could be creamier,Night,Burger,,Less than 25
1689,44,Non-binary,Doctorate,Employed Full-time,50000,Manila,0,3,IPA,,Night,Burger,5,25-45
2231,53,Male,No formal education,Self-employed,100000,Manila,0,2,nan,nan,nan,Nuts,2,45-60
3607,22,Male,Master's,Student,20000,Manila,2,4,Pilsner,nan,Afternoon,Pizza,4,Less than 25
2321,56,Non-binary,Primary,Self-employed,40000,Cebu,2,4,nan,nan,Afternoon,Sausages,3,45-60
783,54,Prefer not to say,No formal education,Unemployed,60000,Quezon City,1,1,Stout,Too bitter for my taste,Morning,Pizza,3,45-60
522,25,Non-binary,Vocational,Student,25000,Manila,2,3,Stout,nan,Night,nan,5,25-45
523,46,Female,Bachelor's,Employed Part-time,10000,Makati,6,4,IPA,Light but not distinctive,nan,Nuts,2,45-60
3127,22,Male,Primary,Student,40000,Manila,4,2,Pilsner,nan,Evening,Chips,1,Less than 25
4233,36,Female,Vocational,Employed Part-time,60000,Davao,0,2,Stout,Could be creamier,Afternoon,Chips,1,25-45
2399,57,Female,No formal education,Employed Part-time,,Baguio,7,4,Stout,Affordable,Afternoon,Burger,1,45-60
2208,64,Male,Secondary,Employed Full-time,15000,Quezon City,2,1,Pilsner,Perfect for weekends,nan,Sausages,4,Greater than 60
4991,49,Female,Doctorate,Employed Full-time,15000,Baguio,7,1,IPA,"Strong flavor, love it",Evening,Sausages,,45-60
3927,27,Female,Secondary,Employed Full-time,60000,Baguio,1,4,Pilsner,Smooth and refreshing,Evening,Chips,5,25-45
4113,60,Male,No formal education,Employed Part-time,25000,Davao,3,5,IPA,Could be creamier,Morning,nan,1,45-60
3354,37,Male,Master's,Self-employed,60000,Manila,5,2,Stout,,Morning,nan,1,25-45
1512,19,Prefer not to say,Doctorate,Employed Full-time,15000,Makati,4,3,Ale,Light but not distinctive,Night,Sausages,1,Less than 25
1883,61,Non-binary,Bachelor's,Student,100000,Cebu,4,1,Ale,"Strong flavor, love it",Evening,nan,4,Greater than 60
652,42,Female,Secondary,Unemployed,40000,Cebu,0,4,Ale,Too bitter for my taste,nan,nan,4,25-45
3308,39,Female,Primary,Employed Full-time,60000,Quezon City,5,2,IPA,Affordable,Afternoon,Nuts,,25-45
370,43,Prefer not to say,Primary,Student,,Quezon City,3,1,nan,Perfect for weekends,Evening,nan,3,25-45
2908,56,Non-binary,Secondary,Employed Full-time,30000,Makati,4,1,Ale,Smooth and refreshing,Morning,Sausages,1,45-60
119,50,Prefer not to say,Master's,Self-employed,30000,Davao,3,4,IPA,Light but not distinctive,Evening,Sausages,1,45-60
3668,30,Non-binary,Master's,Employed Full-time,,Quezon City,7,2,IPA,Affordable,nan,Nuts,5,25-45
3356,55,Non-binary,Doctorate,Self-employed,40000,Manila,5,4,nan,Affordable,Afternoon,Sausages,2,45-60
2217,39,Prefer not to say,Vocational,Employed Part-time,25000,Baguio,3,2,Pilsner,,Morning,Sausages,4,25-45
3916,45,Prefer not to say,No formal education,Employed Full-time,100000,Makati,0,3,Lager,Smooth and refreshing,Morning,Burger,3,25-45
1614,59,Male,Secondary,Unemployed,15000,Makati,6,2,Pilsner,nan,Morning,nan,2,45-60
4042,18,Prefer not to say,Bachelor's,Self-employed,50000,Cebu,7,1,Pilsner,Light but not distinctive,nan,nan,1,Less than 25
963,23,Non-binary,Vocational,Unemployed,45000,Cebu,2,3,Pilsner,"Strong flavor, love it",Afternoon,Sausages,5,Less than 25
2511,60,Prefer not to say,Bachelor's,Unemployed,25000,Makati,3,3,Stout,Light but not distinctive,Afternoon,Nuts,3,45-60
3922,52,Male,Master's,Student,25000,Manila,5,3,Pilsner,Could be creamier,nan,Pizza,5,45-60
3869,59,Female,Secondary,Retired,45000,Manila,7,1,Ale,Affordable,Night,Chips,2,45-60
3810,55,Prefer not to say,Secondary,Self-employed,10000,Cebu,4,1,IPA,nan,nan,Sausages,3,45-60
3353,62,Prefer not to say,Secondary,Unemployed,25000,Makati,1,4,IPA,Too bitter for my taste,Afternoon,Burger,5,Greater than 60
2416,31,Non-binary,No formal education,Employed Part-time,10000,Quezon City,6,3,Pilsner,Light but not distinctive,Afternoon,Sausages,3,25-45
4449,19,Non-binary,No formal education,Unemployed,,Manila,1,4,nan,Perfect for weekends,Morning,Pizza,5,Less than 25
2186,46,Prefer not to say,Primary,Self-employed,100000,Cebu,4,4,Stout,Too bitter for my taste,Afternoon,Burger,,45-60
3110,47,Female,Doctorate,Employed Part-time,15000,Quezon City,3,3,Pilsner,nan,nan,nan,1,45-60
2568,56,Prefer not to say,Secondary,Student,100000,Davao,0,5,nan,Smooth and refreshing,nan,Chips,4,45-60
2038,64,Prefer not to say,Bachelor's,Unemployed,50000,Cebu,0,3,Ale,Smooth and refreshing,Night,Chips,4,Greater than 60
4477,46,Prefer not to say,Bachelor's,Student,25000,Makati,1,4,Stout,nan,Morning,Chips,3,45-60
773,29,Female,Bachelor's,Employed Full-time,40000,Manila,7,3,Pilsner,Too bitter for my taste,Night,nan,3,25-45
